site_id,rma_date,rma_count,rolling_mean,rolling_std,deviation,pct_change,z_score,severity,region,site_type,country,operator,week_number,year,consecutive_count
ST-00622,2023-08-21,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden,,34,2023,0
ST-00622,2023-09-18,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden,,38,2023,0
ST-00622,2023-10-02,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden,,40,2023,0
ST-00622,2023-12-11,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden,,50,2023,0
ST-00622,2024-03-25,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden,,13,2024,0
ST-00622,2024-04-29,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden,,18,2024,0
ST-00622,2024-05-13,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden,,20,2024,0
ST-00622,2024-07-01,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden,,27,2024,0
ST-00622,2024-08-05,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden,,32,2024,0
ST-00622,2024-10-07,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden,,41,2024,0
ST-00622,2024-11-25,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden,,48,2024,0
ST-00622,2024-12-02,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden,,49,2024,0
ST-00622,2024-12-16,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden,,51,2024,0
ST-00622,2025-03-03,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden,,10,2025,0
ST-00622,2025-04-21,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden,,17,2025,0
ST-00622,2025-05-12,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden,,20,2025,0
ST-00622,2025-07-07,2,1.0,0.5,1.0,99.0,2.0,High,EMEA,Warehouse,Sweden,,28,2025,0
ST-00622,2025-08-18,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,EMEA,Warehouse,Sweden,,34,2025,0
ST-00622,2025-09-22,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,EMEA,Warehouse,Sweden,,39,2025,0
ST-00623,2023-10-02,1,1.33,0.58,-0.33,-24.8,-0.58,Normal,EMEA,Cell Site,Austria,Telia,40,2023,0
ST-00623,2023-12-18,1,1.33,0.58,-0.33,-24.8,-0.58,Normal,EMEA,Cell Site,Austria,Telia,51,2023,0
ST-00623,2024-01-29,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria,Telia,5,2024,0
ST-00623,2024-02-26,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria,Telia,9,2024,0
ST-00623,2024-03-25,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria,Telia,13,2024,0
ST-00623,2024-07-15,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria,Telia,29,2024,0
ST-00623,2024-08-12,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria,Telia,33,2024,0
ST-00623,2024-12-23,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria,Telia,52,2024,0
ST-00623,2025-04-14,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria,Telia,16,2025,0
ST-00623,2025-07-07,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria,Telia,28,2025,0
ST-00623,2025-08-11,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria,Telia,33,2025,0
ST-00623,2025-09-01,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria,Telia,36,2025,0
ST-00623,2025-09-08,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria,Telia,37,2025,0
ST-00624,2023-02-06,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Czechia,Three,6,2023,0
ST-00624,2023-04-17,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Czechia,Three,16,2023,0
ST-00624,2023-05-08,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Czechia,Three,19,2023,0
ST-00624,2023-05-22,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Czechia,Three,21,2023,0
ST-00624,2023-07-31,2,1.0,0.5,1.0,99.0,2.0,High,EMEA,Data Center,Czechia,Three,31,2023,0
ST-00624,2023-11-13,2,1.25,0.5,0.75,59.5,1.5,Normal,EMEA,Data Center,Czechia,Three,46,2023,0
ST-00624,2023-11-27,2,1.5,0.58,0.5,33.1,0.87,Normal,EMEA,Data Center,Czechia,Three,48,2023,0
ST-00624,2024-01-22,1,1.75,0.5,-0.75,-42.6,-1.5,Normal,EMEA,Data Center,Czechia,Three,4,2024,0
ST-00624,2024-06-10,1,1.75,0.5,-0.75,-42.6,-1.5,Normal,EMEA,Data Center,Czechia,Three,24,2024,0
ST-00624,2024-09-16,1,1.5,0.58,-0.5,-33.1,-0.87,Normal,EMEA,Data Center,Czechia,Three,38,2024,0
ST-00624,2024-11-11,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,EMEA,Data Center,Czechia,Three,46,2024,0
ST-00624,2024-12-09,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Czechia,Three,50,2024,0
ST-00624,2024-12-16,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Czechia,Three,51,2024,0
ST-00624,2025-01-13,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Czechia,Three,3,2025,0
ST-00624,2025-02-10,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Czechia,Three,7,2025,0
ST-00624,2025-07-14,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Czechia,Three,29,2025,0
ST-00624,2025-09-29,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Data Center,Czechia,Three,40,2025,0
ST-00625,2023-02-13,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Argentina,Bell,7,2023,0
ST-00625,2023-03-06,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Argentina,Bell,10,2023,0
ST-00625,2023-04-03,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Argentina,Bell,14,2023,0
ST-00625,2023-05-08,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Argentina,Bell,19,2023,0
ST-00625,2023-11-13,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Argentina,Bell,46,2023,0
ST-00625,2024-01-08,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Argentina,Bell,2,2024,0
ST-00625,2024-01-15,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Argentina,Bell,3,2024,0
ST-00625,2024-03-18,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Argentina,Bell,12,2024,0
ST-00625,2024-04-22,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Argentina,Bell,17,2024,0
ST-00625,2024-05-06,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Argentina,Bell,19,2024,0
ST-00625,2024-06-03,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Argentina,Bell,23,2024,0
ST-00625,2024-09-02,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Argentina,Bell,36,2024,0
ST-00625,2024-09-30,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Argentina,Bell,40,2024,0
ST-00625,2024-11-04,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Argentina,Bell,45,2024,0
ST-00625,2025-01-27,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Argentina,Bell,5,2025,0
ST-00625,2025-02-03,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Argentina,Bell,6,2025,0
ST-00625,2025-02-17,2,1.0,0.5,1.0,99.0,2.0,High,AMER,Cell Site,Argentina,Bell,8,2025,0
ST-00625,2025-02-24,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,AMER,Cell Site,Argentina,Bell,9,2025,0
ST-00625,2025-03-17,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,AMER,Cell Site,Argentina,Bell,12,2025,0
ST-00625,2025-10-27,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,AMER,Cell Site,Argentina,Bell,44,2025,0
ST-00626,2023-04-03,1,1.33,0.58,-0.33,-24.8,-0.58,Normal,EMEA,Cell Site,Austria,A1 Telekom,14,2023,0
ST-00626,2023-05-15,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria,A1 Telekom,20,2023,0
ST-00626,2023-09-25,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria,A1 Telekom,39,2023,0
ST-00626,2023-12-25,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria,A1 Telekom,52,2023,0
ST-00626,2024-02-19,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria,A1 Telekom,8,2024,0
ST-00626,2024-03-11,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria,A1 Telekom,11,2024,0
ST-00626,2024-03-18,2,1.0,0.5,1.0,99.0,2.0,High,EMEA,Cell Site,Austria,A1 Telekom,12,2024,0
ST-00626,2024-03-25,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,EMEA,Cell Site,Austria,A1 Telekom,13,2024,0
ST-00626,2024-06-17,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,EMEA,Cell Site,Austria,A1 Telekom,25,2024,0
ST-00626,2024-07-08,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,EMEA,Cell Site,Austria,A1 Telekom,28,2024,0
ST-00626,2024-09-09,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,EMEA,Cell Site,Austria,A1 Telekom,37,2024,0
ST-00626,2024-10-07,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria,A1 Telekom,41,2024,0
ST-00626,2025-03-10,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria,A1 Telekom,11,2025,0
ST-00626,2025-05-19,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria,A1 Telekom,21,2025,0
ST-00626,2025-06-23,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria,A1 Telekom,26,2025,0
ST-00626,2025-09-01,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria,A1 Telekom,36,2025,0
ST-00626,2025-10-06,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria,A1 Telekom,41,2025,0
ST-00627,2023-05-29,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Integration Center,Malaysia,,22,2023,0
ST-00627,2023-08-14,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Integration Center,Malaysia,,33,2023,0
ST-00627,2023-10-09,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Integration Center,Malaysia,,41,2023,0
ST-00627,2024-01-15,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Integration Center,Malaysia,,3,2024,0
ST-00627,2024-02-19,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Integration Center,Malaysia,,8,2024,0
ST-00627,2024-06-17,2,1.0,0.5,1.0,99.0,2.0,High,APAC,Integration Center,Malaysia,,25,2024,0
ST-00627,2024-06-24,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,APAC,Integration Center,Malaysia,,26,2024,0
ST-00627,2024-07-29,2,1.25,0.5,0.75,59.5,1.5,Normal,APAC,Integration Center,Malaysia,,31,2024,0
ST-00627,2024-09-09,1,1.5,0.58,-0.5,-33.1,-0.87,Normal,APAC,Integration Center,Malaysia,,37,2024,0
ST-00627,2024-09-16,1,1.5,0.58,-0.5,-33.1,-0.87,Normal,APAC,Integration Center,Malaysia,,38,2024,0
ST-00627,2024-10-14,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,APAC,Integration Center,Malaysia,,42,2024,0
ST-00627,2024-11-04,2,1.25,0.5,0.75,59.5,1.5,Normal,APAC,Integration Center,Malaysia,,45,2024,0
ST-00627,2024-12-30,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,APAC,Integration Center,Malaysia,,1,2024,0
ST-00627,2025-01-13,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,APAC,Integration Center,Malaysia,,3,2025,0
ST-00627,2025-01-20,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,APAC,Integration Center,Malaysia,,4,2025,0
ST-00627,2025-02-10,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,APAC,Integration Center,Malaysia,,7,2025,0
ST-00627,2025-03-17,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Integration Center,Malaysia,,12,2025,0
ST-00627,2025-04-07,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Integration Center,Malaysia,,15,2025,0
ST-00627,2025-04-21,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Integration Center,Malaysia,,17,2025,0
ST-00627,2025-07-21,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Integration Center,Malaysia,,30,2025,0
ST-00627,2025-08-04,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Integration Center,Malaysia,,32,2025,0
ST-00627,2025-09-22,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Integration Center,Malaysia,,39,2025,0
ST-00628,2023-02-06,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland,Three,6,2023,0
ST-00628,2023-04-03,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland,Three,14,2023,0
ST-00628,2023-05-15,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland,Three,20,2023,0
ST-00628,2023-09-18,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland,Three,38,2023,0
ST-00628,2023-10-23,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland,Three,43,2023,0
ST-00628,2024-01-22,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland,Three,4,2024,0
ST-00628,2024-03-04,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland,Three,10,2024,0
ST-00628,2024-06-24,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland,Three,26,2024,0
ST-00628,2024-10-14,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland,Three,42,2024,0
ST-00628,2025-02-03,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland,Three,6,2025,0
ST-00628,2025-03-17,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland,Three,12,2025,0
ST-00628,2025-04-28,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland,Three,18,2025,0
ST-00628,2025-05-12,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland,Three,20,2025,0
ST-00628,2025-06-02,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland,Three,23,2025,0
ST-00628,2025-08-04,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland,Three,32,2025,0
ST-00628,2025-10-20,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland,Three,43,2025,0
ST-00629,2023-01-30,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Spain,A1 Telekom,5,2023,0
ST-00629,2023-02-20,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Spain,A1 Telekom,8,2023,0
ST-00629,2023-04-03,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Spain,A1 Telekom,14,2023,0
ST-00629,2023-08-21,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Spain,A1 Telekom,34,2023,0
ST-00629,2023-09-25,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Spain,A1 Telekom,39,2023,0
ST-00629,2024-03-11,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Spain,A1 Telekom,11,2024,0
ST-00629,2024-04-15,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Spain,A1 Telekom,16,2024,0
ST-00629,2024-06-24,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Spain,A1 Telekom,26,2024,0
ST-00629,2024-07-15,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Spain,A1 Telekom,29,2024,0
ST-00629,2024-11-11,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Spain,A1 Telekom,46,2024,0
ST-00629,2024-12-02,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Spain,A1 Telekom,49,2024,0
ST-00629,2025-02-17,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Spain,A1 Telekom,8,2025,0
ST-00629,2025-05-12,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Spain,A1 Telekom,20,2025,0
ST-00629,2025-06-09,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Spain,A1 Telekom,24,2025,0
ST-00629,2025-07-07,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Spain,A1 Telekom,28,2025,0
ST-00629,2025-07-28,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Spain,A1 Telekom,31,2025,0
ST-00629,2025-09-08,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Spain,A1 Telekom,37,2025,0
ST-00629,2025-10-13,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Spain,A1 Telekom,42,2025,0
ST-00629,2025-10-20,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Spain,A1 Telekom,43,2025,0
ST-00629,2025-10-27,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Spain,A1 Telekom,44,2025,0
ST-00630,2023-02-27,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Mexico,Verizon,9,2023,0
ST-00630,2023-03-27,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Mexico,Verizon,13,2023,0
ST-00630,2023-07-24,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Mexico,Verizon,30,2023,0
ST-00630,2023-12-18,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Mexico,Verizon,51,2023,0
ST-00630,2024-01-08,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Mexico,Verizon,2,2024,0
ST-00630,2024-02-12,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Mexico,Verizon,7,2024,0
ST-00630,2024-03-04,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Mexico,Verizon,10,2024,0
ST-00630,2024-03-11,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Mexico,Verizon,11,2024,0
ST-00630,2024-07-15,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Mexico,Verizon,29,2024,0
ST-00630,2024-08-19,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Mexico,Verizon,34,2024,0
ST-00630,2024-11-25,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Mexico,Verizon,48,2024,0
ST-00630,2025-03-17,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Mexico,Verizon,12,2025,0
ST-00630,2025-03-31,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Mexico,Verizon,14,2025,0
ST-00630,2025-04-21,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Mexico,Verizon,17,2025,0
ST-00630,2025-04-28,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Mexico,Verizon,18,2025,0
ST-00630,2025-09-15,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Mexico,Verizon,38,2025,0
ST-00631,2023-08-28,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia,TIM Brasil,35,2023,0
ST-00631,2023-10-16,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia,TIM Brasil,42,2023,0
ST-00631,2023-12-11,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia,TIM Brasil,50,2023,0
ST-00631,2024-01-01,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia,TIM Brasil,1,2024,0
ST-00631,2024-01-15,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia,TIM Brasil,3,2024,0
ST-00631,2024-03-11,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia,TIM Brasil,11,2024,0
ST-00631,2024-04-08,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia,TIM Brasil,15,2024,0
ST-00631,2024-05-06,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia,TIM Brasil,19,2024,0
ST-00631,2024-06-17,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia,TIM Brasil,25,2024,0
ST-00631,2024-07-15,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia,TIM Brasil,29,2024,0
ST-00631,2024-08-26,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia,TIM Brasil,35,2024,0
ST-00631,2024-10-07,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia,TIM Brasil,41,2024,0
ST-00631,2024-11-04,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia,TIM Brasil,45,2024,0
ST-00631,2025-01-27,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia,TIM Brasil,5,2025,0
ST-00631,2025-06-02,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia,TIM Brasil,23,2025,0
ST-00631,2025-06-23,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia,TIM Brasil,26,2025,0
ST-00631,2025-10-06,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia,TIM Brasil,41,2025,0
ST-00632,2023-03-20,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Chile,Claro,12,2023,0
ST-00632,2023-05-01,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Chile,Claro,18,2023,0
ST-00632,2023-05-08,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Chile,Claro,19,2023,0
ST-00632,2023-05-29,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Chile,Claro,22,2023,0
ST-00632,2023-06-26,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Chile,Claro,26,2023,0
ST-00632,2023-08-21,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Chile,Claro,34,2023,0
ST-00632,2023-11-06,2,1.0,0.5,1.0,99.0,2.0,High,AMER,Cell Site,Chile,Claro,45,2023,0
ST-00632,2023-12-11,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,AMER,Cell Site,Chile,Claro,50,2023,0
ST-00632,2024-01-22,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,AMER,Cell Site,Chile,Claro,4,2024,0
ST-00632,2024-03-04,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,AMER,Cell Site,Chile,Claro,10,2024,0
ST-00632,2024-03-25,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,AMER,Cell Site,Chile,Claro,13,2024,0
ST-00632,2024-05-27,2,1.0,0.5,1.0,99.0,2.0,High,AMER,Cell Site,Chile,Claro,22,2024,0
ST-00632,2024-08-12,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,AMER,Cell Site,Chile,Claro,33,2024,0
ST-00632,2024-09-09,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,AMER,Cell Site,Chile,Claro,37,2024,0
ST-00632,2025-03-03,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,AMER,Cell Site,Chile,Claro,10,2025,0
ST-00632,2025-03-10,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,AMER,Cell Site,Chile,Claro,11,2025,0
ST-00632,2025-03-17,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Chile,Claro,12,2025,0
ST-00632,2025-03-31,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Chile,Claro,14,2025,0
ST-00632,2025-04-21,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Chile,Claro,17,2025,0
ST-00632,2025-06-30,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Chile,Claro,27,2025,0
ST-00633,2023-03-27,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Integration Center,Australia,,13,2023,0
ST-00633,2023-04-17,2,1.0,0.5,1.0,99.0,2.0,High,APAC,Integration Center,Australia,,16,2023,0
ST-00633,2023-08-14,1,1.33,0.58,-0.33,-24.8,-0.58,Normal,APAC,Integration Center,Australia,,33,2023,0
ST-00633,2023-12-18,1,1.33,0.58,-0.33,-24.8,-0.58,Normal,APAC,Integration Center,Australia,,51,2023,0
ST-00633,2024-05-13,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,APAC,Integration Center,Australia,,20,2024,0
ST-00633,2025-02-10,2,1.25,0.5,0.75,59.5,1.5,Normal,APAC,Integration Center,Australia,,7,2025,0
ST-00633,2025-03-17,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,APAC,Integration Center,Australia,,12,2025,0
ST-00633,2025-03-31,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,APAC,Integration Center,Australia,,14,2025,0
ST-00633,2025-06-02,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,APAC,Integration Center,Australia,,23,2025,0
ST-00633,2025-06-23,1,1.25,0.5,-0.25,-19.8,-0.5,Normal,APAC,Integration Center,Australia,,26,2025,0
ST-00633,2025-09-29,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Integration Center,Australia,,40,2025,0
ST-00633,2025-10-13,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Integration Center,Australia,,42,2025,0
ST-00634,2023-06-05,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,France,,23,2023,0
ST-00634,2023-09-25,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,France,,39,2023,0
ST-00634,2023-12-18,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,France,,51,2023,0
